scenario_id,district_index,district,region,unit_system,reachable_count,reachable_codes,portfolio_mask,portfolio_size,portfolio_codes,status,course_status,prerequisite_status,schedule_status,role_attribution_status,course_result_quality,schedule_result_quality,distinct_courses,major_course_count,prerequisite_course_count,colleges_used,semester_equiv_units,min_terms,lower_bound_terms,upper_bound_terms,academic_years,exact_only_overlap_savings_courses,bounded_sensitivity_overlap_savings_courses,computation_elapsed_ms
62:384,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,384,2,UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,59,5,5,5,2.5,,3,6009
62:14,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,14,3,UCR|UCB|UCD,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,64,5,5,5,2.5,,11,6014
62:38,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,38,3,UCR|UCB|UCI,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,13,2,2,62.5,5,5,5,2.5,,8,6056
62:42,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,42,3,UCR|UCD|UCI,optimal,optimal,complete,optimal,optimal,exact,exact,11,11,0,1,44.5,4,4,4,2,11,11,140
62:44,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,44,3,UCB|UCD|UCI,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,71.5,5,5,5,2.5,,6,6207
62:70,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,70,3,UCR|UCB|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,14,1,2,57,5,5,5,2.5,,11,6015
62:74,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,74,3,UCR|UCD|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,11,11,0,2,43,5,5,5,2.5,14,14,1031
62:76,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,76,3,UCB|UCD|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,64,5,5,5,2.5,,11,6012
62:98,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,98,3,UCR|UCI|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,12,12,0,2,47,5,5,5,2.5,9,9,1650
62:100,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,100,3,UCB|UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,15,2,2,66.5,5,5,5,2.5,,6,6021
62:104,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,104,3,UCD|UCI|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,11,11,0,1,43.5,5,5,5,2.5,11,11,48
62:134,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,134,3,UCR|UCB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,68.5,5,5,5,2.5,,7,6019
62:138,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,138,3,UCR|UCD|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,11,11,0,2,43,4,4,4,2,13,13,1200
62:140,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,140,3,UCB|UCD|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,70.5,5,5,5,2.5,,8,6031
62:162,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,162,3,UCR|UCI|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,10,10,0,2,37.5,3,3,3,1.5,10,10,482
62:164,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,164,3,UCB|UCI|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,16,1,2,67,5,5,5,2.5,,5,6025
62:168,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,168,3,UCD|UCI|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,11,11,0,1,42.5,4,4,4,2,10,10,46
62:194,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,194,3,UCR|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,12,11,1,2,46,5,5,5,2.5,,11,6008
62:196,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,196,3,UCB|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,70,5,5,5,2.5,,7,6020
62:200,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,200,3,UCD|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,11,11,0,2,42,5,5,5,2.5,13,13,917
62:224,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,224,3,UCI|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,12,11,1,1,46.5,5,5,5,2.5,8,8,1079
62:262,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,262,3,UCR|UCB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,13,1,2,54,5,5,5,2.5,,16,6014
62:266,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,266,3,UCR|UCD|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,15,0,2,58,5,5,5,2.5,,14,6025
62:268,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,268,3,UCB|UCD|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,15,0,2,59,5,5,5,2.5,,16,6019
62:290,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,290,3,UCR|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,13,2,2,57.5,5,5,5,2.5,,10,6021
62:292,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,292,3,UCB|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,61.5,5,5,5,2.5,,11,6013
62:296,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,296,3,UCD|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,15,0,1,60.5,5,5,5,2.5,,11,6038
62:322,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,322,3,UCR|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,13,1,2,53,5,5,5,2.5,,14,6031
62:324,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,324,3,UCB|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,13,2,2,57,5,5,5,2.5,,15,6082
62:328,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,328,3,UCD|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,14,14,0,2,55,5,5,5,2.5,,15,6020
62:352,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,352,3,UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,60.5,5,5,5,2.5,,9,6031
62:386,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,386,3,UCR|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,60,5,5,5,2.5,,11,6027
62:388,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,388,3,UCB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,15,3,2,66.5,5,5,5,2.5,,11,6033
62:392,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,392,3,UCD|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,2,61,5,5,5,2.5,,12,6038
62:416,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,416,3,UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,67,5,5,5,2.5,,6,6027
62:448,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,448,3,UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,59,5,5,5,2.5,,11,6010
62:46,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,46,4,UCR|UCB|UCD|UCI,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,71.5,5,5,5,2.5,,14,6029
62:78,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,78,4,UCR|UCB|UCD|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,64,5,5,5,2.5,,19,6028
62:102,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,102,4,UCR|UCB|UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,15,3,2,71.5,5,5,5,2.5,,13,6066
62:106,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,106,4,UCR|UCD|UCI|UCSB,optimal,optimal,complete,optimal,optimal,exact,exact,12,12,0,1,48.5,5,5,5,2.5,18,18,281
62:108,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,108,4,UCB|UCD|UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,71.5,5,5,5,2.5,,14,6044
62:142,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,142,4,UCR|UCB|UCD|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,2,73.5,6,6,6,3,,15,6105
62:166,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,166,4,UCR|UCB|UCI|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,72,5,5,5,2.5,,12,6083
62:170,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,170,4,UCR|UCD|UCI|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,12,12,0,1,47.5,4,4,4,2,17,17,435
62:172,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,172,4,UCB|UCD|UCI|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,17,2,2,75,6,6,6,3,,12,6047
62:198,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,198,4,UCR|UCB|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,71,5,5,5,2.5,,15,6061
62:202,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,202,4,UCR|UCD|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,12,12,0,2,47,5,5,5,2.5,20,20,3050
62:204,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,204,4,UCB|UCD|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,17,1,2,70,5,5,5,2.5,,16,6033
62:226,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,226,4,UCR|UCI|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,13,12,1,2,50.5,5,5,5,2.5,15,15,5955
62:228,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,228,4,UCB|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,17,3,2,78,6,6,6,3,,10,6138
62:232,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,232,4,UCD|UCI|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,12,12,0,1,46.5,5,5,5,2.5,17,17,804
62:270,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,270,4,UCR|UCB|UCD|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,2,62,5,5,5,2.5,,23,6036
62:294,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,294,4,UCR|UCB|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,14,3,2,64.5,5,5,5,2.5,,18,6059
62:298,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,298,4,UCR|UCD|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,15,0,1,60.5,5,5,5,2.5,,19,6047
62:300,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,300,4,UCB|UCD|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,16,1,2,66.5,5,5,5,2.5,,19,6042
62:326,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,326,4,UCR|UCB|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,60,5,5,5,2.5,,22,6042
62:330,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,330,4,UCR|UCD|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,15,0,2,58,5,5,5,2.5,,22,6038
62:332,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,332,4,UCB|UCD|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,15,0,2,59,5,5,5,2.5,,24,6024
62:354,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,354,4,UCR|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,14,2,2,60.5,5,5,5,2.5,,17,6013
62:356,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,356,4,UCB|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,15,2,2,64.5,5,5,5,2.5,,18,6041
62:360,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,360,4,UCD|UCI|UCSB|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,15,15,0,1,60.5,5,5,5,2.5,,19,2691
62:390,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,390,4,UCR|UCB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,16,3,2,69.5,5,5,5,2.5,,18,6024
62:394,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,394,4,UCR|UCD|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,62,5,5,5,2.5,,20,6014
62:396,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,396,4,UCB|UCD|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,17,1,2,68,5,5,5,2.5,,20,6036
62:418,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,418,4,UCR|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,69,5,5,5,2.5,,14,6044
62:420,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,420,4,UCB|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,17,4,2,79,6,6,6,3,,13,6049
62:424,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,424,4,UCD|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,1,63.5,5,5,5,2.5,,17,6014
62:450,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,450,4,UCR|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,60,5,5,5,2.5,,19,6012
62:452,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,452,4,UCB|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,66,5,5,5,2.5,,19,6012
62:456,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,456,4,UCD|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,15,15,0,2,59,5,5,5,2.5,,21,6008
62:480,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,480,4,UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,67,5,5,5,2.5,,14,6009
62:110,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,110,5,UCR|UCB|UCD|UCI|UCSB,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,71.5,5,5,5,2.5,,22,6011
62:174,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,174,5,UCR|UCB|UCD|UCI|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,17,3,2,78,6,6,6,3,,19,6011
62:206,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,206,5,UCR|UCB|UCD|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,17,2,2,73,5,5,5,2.5,,23,6012
62:230,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,230,5,UCR|UCB|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,19,17,2,2,75.5,6,6,6,3,,19,6032
62:234,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,234,5,UCR|UCD|UCI|UCSB|UCSC,optimal,optimal,complete,optimal,optimal,exact,exact,13,13,0,1,51.5,5,5,5,2.5,24,24,359
62:236,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,236,5,UCB|UCD|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,18,2,2,77.5,6,6,6,3,,19,6012
62:302,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,302,5,UCR|UCB|UCD|UCI|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,2,64.5,5,5,5,2.5,,28,6012
62:334,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,334,5,UCR|UCB|UCD|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,2,62,5,5,5,2.5,,31,6013
62:358,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,358,5,UCR|UCB|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,15,2,2,64.5,5,5,5,2.5,,26,6010
62:362,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,362,5,UCR|UCD|UCI|UCSB|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,15,15,0,1,60.5,5,5,5,2.5,,27,2330
62:364,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,364,5,UCB|UCD|UCI|UCSB|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,16,16,0,2,64.5,5,5,5,2.5,,28,5693
62:398,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,398,5,UCR|UCB|UCD|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,18,0,2,68,5,5,5,2.5,,28,6018
62:422,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,422,5,UCR|UCB|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,17,3,2,76,6,6,6,3,,22,6016
62:426,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,426,5,UCR|UCD|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,1,63.5,5,5,5,2.5,,25,6011
62:428,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,428,5,UCB|UCD|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,17,0,2,67.5,5,5,5,2.5,,26,6015
62:454,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,454,5,UCR|UCB|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,67,5,5,5,2.5,,27,6026
62:458,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,458,5,UCR|UCD|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,15,1,2,62,5,5,5,2.5,,28,6013
62:460,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,460,5,UCB|UCD|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,17,0,2,65,5,5,5,2.5,,29,6012
62:482,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,482,5,UCR|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,18,16,2,2,67,5,5,5,2.5,,22,6027
62:484,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,484,5,UCB|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,17,3,2,74,6,6,6,3,,22,6020
62:488,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,488,5,UCD|UCI|UCSB|UCSC|UCM,optimal,optimal,complete,optimal,optimal,exact,exact,16,16,0,1,63.5,5,5,5,2.5,,25,5268
62:238,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,238,6,UCR|UCB|UCD|UCI|UCSB|UCSC,bounded,bounded,complete,optimal,optimal,bounded,bounded,21,18,3,2,80.5,6,6,6,3,,26,6014
62:366,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,366,6,UCR|UCB|UCD|UCI|UCSB|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,2,64.5,5,5,5,2.5,,36,6050
62:430,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,430,6,UCR|UCB|UCD|UCI|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,17,0,2,67.5,5,5,5,2.5,,34,6015
62:462,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,462,6,UCR|UCB|UCD|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,16,1,2,66,5,5,5,2.5,,37,6017
62:486,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,486,6,UCR|UCB|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,20,17,3,2,74,6,6,6,3,,30,6026
62:490,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,490,6,UCR|UCD|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,16,16,0,1,63.5,5,5,5,2.5,,33,6028
62:492,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,492,6,UCB|UCD|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,17,0,2,67.5,5,5,5,2.5,,34,6023
62:494,62,South Orange County Community College District,Southern,semester,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,494,7,UCR|UCB|UCD|UCI|UCSB|UCSC|UCM,bounded,bounded,complete,optimal,optimal,bounded,bounded,17,17,0,2,67.5,5,5,5,2.5,,42,6016
